customer_cif,customer_name,customer_type,customer_entity_type,date_of_birth,father_spouse_name,nationality,citizenship,residency,tax_residency,pan,aadhaar,aadhaar_masked,identification_doc_no,mobile_number,email_id,address_individual,state,city,address_lat,address_lon,occupation_industry,annual_income,professional_experience_years,source_of_funds,_nri_country,customer_risk_score,pep_flag,hni_flag,minor_flag,non_face_to_face_flag,vkyc_flag,cif_creation_date,kyc_update_date,date_of_incorporation,place_of_incorporation,beneficial_owner_types,passive_nfe,address_registered_office,address_place_of_business,address_beneficial_owners,entity_identification_doc_no,cif_beneficial_owners,name_beneficial_owners
465192839509,Sanjay Shah,Individual,Individual,05-09-2005,Pradeep Pandey,Indian,Indian,Resident,India,MUMPR0652N,856287073181,XXXX-XXXX-7456,AADHAAR-6368XXXX0485,7974991851,sanjay.shah132@rediffmail.com,"335, Ring Road, Howrah, West Bengal - 508877",West Bengal,Howrah,19.263602,75.512532,Self-Employed - Retail,1713208,0,Agriculture Income,,High,N,N,N,N,Y,30-10-2016,30-12-2019,,,,,,,,,,
180471264010,Pooja Deshmukh,Individual,Individual,20-06-1988,Pranav Sharma,Indian,Dual - Indian/BH,NRI,Other,FTWPZ2111O,265128536204,XXXX-XXXX-2286,AADHAAR-5233XXXX4970,7828134088,pooja.deshmukh606@rediffmail.com,"235, NH Highway, Warangal, Telangana - 451112",Telangana,Warangal,22.012662,77.306301,Salaried - Government,349069,26,Rental Income,BH,Low,N,N,N,N,N,22-08-2019,28-11-2021,,,,,,,,,,
284687819470,Kavita Patel,Individual,Individual,23-05-1964,Yash Kumar,Indian,Indian,Resident,Other,HSFPE8226S,971733131649,XXXX-XXXX-3944,AADHAAR-9505XXXX9692,6104415607,kavita.patel135@outlook.com,"185, Park Street, Mangaluru, Karnataka - 314114",Karnataka,Mangaluru,23.765377,77.779022,Agriculture,1979847,37,Business Income,,Medium,N,N,N,N,N,27-11-2016,13-01-2024,,,,,,,,,,
986739773595,Amit Sen,Individual,Individual,30-06-1995,Suresh Yadav,Indian,Indian,Resident,India,FBCPD7534H,384677962194,XXXX-XXXX-4042,AADHAAR-4977XXXX6189,8000538590,amit.sen938@outlook.com,"438, MG Road, New Delhi, Delhi - 384002",Delhi,New Delhi,28.591983,77.237671,Self-Employed - Retail,425228,21,Family Support,,Low,N,N,N,N,N,28-06-2017,01-07-2021,,,,,,,,,,
100648370663,Swati Das,Individual,Individual,30-10-1979,Nikhil Joshi,Indian,Indian,Resident,India,YESPQ2348U,816663102750,XXXX-XXXX-4177,AADHAAR-9563XXXX2071,9893355058,swati.das613@rediffmail.com,"308, Station Road, Durgapur, West Bengal - 891393",West Bengal,Durgapur,20.997035,74.401041,Agriculture,228143,40,Family Support,,Low,N,N,N,Y,Y,15-07-2021,08-03-2023,,,,,,,,,,
893481310436,Aditya Patel,Individual,Individual,21-02-2001,Varun Chauhan,Indian,Indian,Resident,India,JOFPU0129N,637956251215,XXXX-XXXX-1563,AADHAAR-6976XXXX3515,9773830621,aditya.patel649@outlook.com,"365, Station Road, Gaya, Bihar - 980673",Bihar,Gaya,17.139769,80.132583,Freelancer,22596045,35,Rental Income,,Low,N,Y,N,N,N,17-09-2018,09-10-2019,,,,,,,,,,
460077482713,Suresh Patel,Individual,Individual,11-04-1997,Ravi Verma,Indian,Indian,Resident,India,GZMPV9826D,931448806239,XXXX-XXXX-0845,AADHAAR-8113XXXX3157,9234706972,suresh.patel473@outlook.com,"459, Park Street, Jalandhar, Punjab - 814847",Punjab,Jalandhar,15.873196,74.311065,Student,4088666,1,Rental Income,,High,N,N,N,Y,N,21-12-2021,01-05-2023,,,,,,,,,,
820389322842,Varun Mishra,Individual,Individual,16-08-1995,Rohan Kumar,Indian,Indian,NRI,Other,MPGPK5136P,913642515953,XXXX-XXXX-9992,AADHAAR-9193XXXX0670,7256548469,varun.mishra642@yahoo.co.in,"329, MG Road, Jodhpur, Rajasthan - 911536",Rajasthan,Jodhpur,20.108115,76.983589,Salaried - Government,1438573,37,Overseas Business,AU,Medium,N,N,N,Y,Y,17-12-2015,22-05-2020,,,,,,,,,,
995356302799,Sunita Das,Individual,Individual,30-12-1978,Vivek Mukherjee,Indian,Indian,Resident,India,KCYPS2786X,811090332216,XXXX-XXXX-4174,AADHAAR-5497XXXX8439,6975433776,sunita.das170@outlook.com,"137, NH Highway, Kota, Rajasthan - 704153",Rajasthan,Kota,17.537206,73.48428,Business Owner,286425,4,Rental Income,,Low,N,N,N,N,N,09-06-2015,04-04-2021,,,,,,,,,,
895535135059,Meera Chatterjee,Individual,Individual,12-09-2001,Anil Reddy,Indian,Indian,Resident,India,CVWPP9246K,710562732631,XXXX-XXXX-2870,AADHAAR-8060XXXX5667,7303544215,meera.chatterjee834@hotmail.com,"119, MG Road, Pune, Maharashtra - 409445",Maharashtra,Pune,18.514306,73.887213,Self-Employed - Retail,149459,7,Rental Income,,Low,N,N,N,N,Y,09-03-2016,24-05-2021,,,,,,,,,,
737760175306,Neha Pandey,Individual,Individual,24-08-1979,Sanjay Mukherjee,Indian,Dual - Indian/QA,NRI,Other,TEHPI5789X,829515370930,XXXX-XXXX-1476,AADHAAR-8589XXXX3722,6521575849,neha.pandey643@hotmail.com,"478, Gandhi Nagar, Kochi, Kerala - 786375",Kerala,Kochi,9.931139,76.2344,Salaried - IT,101339,27,Investment Returns,QA,Low,N,N,N,N,N,09-09-2019,30-10-2020,,,,,,,,,,
154661014687,Sapna Gupta,Individual,Individual,04-11-1979,Sachin Rao,Indian,Indian,Resident,India,LBZPL0305L,764482859593,XXXX-XXXX-2488,AADHAAR-2731XXXX6118,6167141657,sapna.gupta972@yahoo.co.in,"4, Ring Road, Muzaffarpur, Bihar - 663338",Bihar,Muzaffarpur,19.43984,73.048668,Self-Employed - Retail,2135888,6,Investment Returns,,Medium,N,N,N,N,Y,02-10-2018,05-05-2019,,,,,,,,,,
987653842356,Suresh Mehta,Individual,Individual,07-12-1997,Varun Joshi,Indian,Indian,Resident,India,RNCPF7102O,267394365486,XXXX-XXXX-1335,AADHAAR-9838XXXX3557,8916335870,suresh.mehta199@gmail.com,"440, Park Street, Bengaluru, Karnataka - 755099",Karnataka,Bengaluru,12.935213,77.592008,Salaried - Banking,205201,40,Investment Returns,,Low,N,N,N,Y,N,02-11-2021,03-07-2022,,,,,,,,,,
622655224877,Golden Group,Non-Individual,Trust,,,Indian,,Resident,India,NNGCI2608I,,,,6709503190,golden76@hotmail.com,,Madhya Pradesh,Jabalpur,16.503503,76.763984,Trading,394308673,,Donations,,Medium,N,N,N,N,N,07-04-2010,02-08-2011,12-01-2008,"Jabalpur, Madhya Pradesh",Control through other means,N,"131 Corporate Park, Jabalpur, Madhya Pradesh - 549881","Plot 314, Industrial Area, Jabalpur, Madhya Pradesh","872, Residential Colony, Jabalpur, Madhya Pradesh",U14406KZ1995PTC781795,250478010353,Sanjay Iyer
162793983608,Arjun Rao,Individual,Individual,27-06-1979,Rahul Das,Indian,Indian,Resident,India,FQVPC2877I,369594419174,XXXX-XXXX-4041,AADHAAR-3153XXXX9266,9229739480,arjun.rao129@hotmail.com,"481, Nehru Place, Panipat, Haryana - 682686",Haryana,Panipat,20.581977,74.833073,Freelancer,277486,1,Pension,,Low,N,N,N,N,Y,20-08-2015,27-09-2022,,,,,,,,,,
743866595731,Neha Agarwal,Individual,Individual,17-09-1971,Rajesh Yadav,Indian,Indian,Resident,India,DGJPQ8297I,563776334044,XXXX-XXXX-7814,AADHAAR-3562XXXX8663,8385393939,neha.agarwal169@hotmail.com,"225, Ring Road, Jalandhar, Punjab - 263026",Punjab,Jalandhar,15.868269,82.595205,Self-Employed - Professional,411407,5,Business Income,,Low,N,N,N,N,N,22-01-2018,30-11-2023,,,,,,,,,,
740788814668,Akash Agarwal,Individual,Individual,23-07-1974,Sachin Mukherjee,Indian,Indian,Resident,India,TAYPC7627A,469755116926,XXXX-XXXX-0081,AADHAAR-7203XXXX0548,6410383791,akash.agarwal543@gmail.com,"499, Nehru Place, Gwalior, Madhya Pradesh - 302519",Madhya Pradesh,Gwalior,16.257459,80.585976,Salaried - Banking,61539838,1,Rental Income,,Low,N,Y,N,Y,Y,02-10-2015,09-05-2017,,,,,,,,,,
439178135248,National Solutions,Non-Individual,LLP,,,Indian,,Resident,India,NUMJI4992E,,,,9452265336,national233@rediffmail.com,,Tamil Nadu,Coimbatore,19.368074,82.552992,Retail,284182815,,Trading Profits,,High,N,N,N,N,N,20-05-2019,06-01-2021,28-10-2016,"Coimbatore, Tamil Nadu",Shareholding > 25%,N,"41 Corporate Park, Coimbatore, Tamil Nadu - 532228","Plot 327, Industrial Area, Coimbatore, Tamil Nadu","699, Residential Colony, Coimbatore, Tamil Nadu",U63286TB1997PTC988577,833524810204,Ashish Deshmukh
528042162011,Naveen Banerjee,Individual,Individual,22-06-1976,Naveen Shah,Indian,Indian,Resident,India,MLKPK5530E,484509189188,XXXX-XXXX-0053,AADHAAR-7800XXXX1436,6179538395,naveen.banerjee2@rediffmail.com,"1, Gandhi Nagar, Kochi, Kerala - 645054",Kerala,Kochi,9.894719,76.275987,Business Owner,187106,31,Salary,,Low,N,N,N,N,Y,25-07-2016,03-01-2017,,,,,,,,,,
913475573908,Ritu Rao,Individual,Individual,15-08-2006,Ankit Rao,Indian,Indian,Resident,India,LSLPS7429L,785157312403,XXXX-XXXX-4934,AADHAAR-4225XXXX7443,9600189321,ritu.rao300@outlook.com,"260, MG Road, Amritsar, Punjab - 952526",Punjab,Amritsar,16.653519,76.938067,Consultant,28230988,35,Rental Income,,High,N,Y,N,Y,Y,15-01-2017,11-01-2023,,,,,,,,,,
777386912510,Shweta Kumar,Individual,Individual,20-01-2004,Ravi Reddy,Indian,Indian,NRI,Other,HFAPD2859Q,645594571528,XXXX-XXXX-0254,AADHAAR-3244XXXX9540,8279956059,shweta.kumar750@rediffmail.com,"104, Station Road, Howrah, West Bengal - 638755",West Bengal,Howrah,19.762146,81.433546,Salaried - IT,454642,1,Investment Returns,KW,Low,N,N,N,N,N,17-09-2016,18-05-2017,,,,,,,,,,
222252594486,Tushar Chatterjee,Individual,Individual,13-05-2006,Anil Chauhan,Indian,Indian,Resident,India,VANPE9447O,639950505591,XXXX-XXXX-0852,AADHAAR-7067XXXX6985,9102321214,tushar.chatterjee555@outlook.com,"154, Park Street, Thiruvananthapuram, Kerala - 167820",Kerala,Thiruvananthapuram,21.598273,77.007084,Retired,202355,10,Rental Income,,Low,N,N,N,N,N,19-07-2016,22-07-2017,,,,,,,,,,
262995945178,Akash Patel,Individual,Individual,10-04-2010,Vivek Mehta,Indian,Dual - Indian/BH,NRI,Other,DVLPH9455H,735744458177,XXXX-XXXX-2134,AADHAAR-4865XXXX2650,7421586665,akash.patel804@gmail.com,"109, Nehru Place, Bengaluru, Karnataka - 411772",Karnataka,Bengaluru,12.962946,77.588389,Student,1336391,0,Overseas Business,BH,Medium,N,N,Y,N,Y,25-09-2022,10-08-2024,,,,,,,,,,
717813389783,Naveen Kapoor,Individual,Individual,12-03-1964,Sanjay Agarwal,Indian,Indian,Resident,India,JYGPL0411V,456837772932,XXXX-XXXX-5184,AADHAAR-2728XXXX2136,9563784992,naveen.kapoor998@outlook.com,"152, Station Road, Gwalior, Madhya Pradesh - 553695",Madhya Pradesh,Gwalior,24.097551,81.280918,Freelancer,1985278,27,Pension,,High,N,N,N,N,N,19-08-2022,16-02-2024,,,,,,,,,,
550945986328,Bhavna Pillai,Individual,Individual,11-08-1991,Harsh Chatterjee,Indian,Indian,Resident,India,MUMPC8299N,738976986653,XXXX-XXXX-7928,AADHAAR-5352XXXX0494,8276090190,bhavna.pillai714@yahoo.co.in,"493, NH Highway, Noida, Uttar Pradesh - 146018",Uttar Pradesh,Noida,21.446196,82.519232,Business Owner,184895,8,Rental Income,,Low,N,N,N,N,N,08-01-2022,14-08-2024,,,,,,,,,,
138194602097,Shruti Das,Individual,Individual,24-01-2005,Ankit Joshi,Indian,Indian,Resident,India,ULJPA6110Y,547675828045,XXXX-XXXX-0621,AADHAAR-7671XXXX0864,6781042336,shruti.das301@yahoo.co.in,"382, Station Road, Salem, Tamil Nadu - 547501",Tamil Nadu,Salem,15.688153,76.95278,Business Owner,169366,13,Agriculture Income,,Low,N,N,N,N,N,05-09-2015,13-12-2020,,,,,,,,,,
885456658374,Suresh Nair,Individual,Individual,04-01-1997,Pranav Yadav,Indian,Indian,Resident,India,BSUPT5937Q,765552630558,XXXX-XXXX-6652,AADHAAR-5892XXXX5738,8452683935,suresh.nair680@yahoo.co.in,"54, Gandhi Nagar, Kota, Rajasthan - 274487",Rajasthan,Kota,23.847423,74.002624,Doctor,832793,15,Rental Income,,Medium,N,N,N,N,N,19-06-2016,21-11-2021,,,,,,,,,,
521290328229,Tushar Malhotra,Individual,Individual,28-08-1969,Sachin Bose,Indian,Indian,Resident,India,TEVPT0403P,469281048365,XXXX-XXXX-2607,AADHAAR-4622XXXX0809,6781191720,tushar.malhotra564@rediffmail.com,"37, MG Road, Thiruvananthapuram, Kerala - 554904",Kerala,Thiruvananthapuram,22.812822,77.507922,Consultant,396420,29,Pension,,Low,N,N,N,N,N,20-10-2016,01-01-2022,,,,,,,,,,
268650237913,Aditya Nair,Individual,Individual,18-03-1984,Nikhil Shah,Indian,Indian,Resident,India,QHWPL0315K,821893494423,XXXX-XXXX-9198,AADHAAR-7417XXXX7893,9628545610,aditya.nair515@gmail.com,"108, Park Street, Amritsar, Punjab - 599268",Punjab,Amritsar,16.560034,77.590259,Self-Employed - Professional,1199284,24,Family Support,,High,N,N,N,N,N,24-09-2019,28-10-2022,,,,,,,,,,
315548100452,Pranav Verma,Individual,Individual,07-10-1967,Suresh Yadav,Indian,Indian,Resident,India,ESCPJ3199X,947601240626,XXXX-XXXX-7559,AADHAAR-7064XXXX1906,6023183798,pranav.verma944@rediffmail.com,"108, NH Highway, Cuttack, Odisha - 314293",Odisha,Cuttack,22.546403,76.961752,Self-Employed - Retail,198711,10,Rental Income,,Low,N,N,N,Y,N,24-05-2015,14-12-2024,,,,,,,,,,
617583571459,Ritu Das,Individual,Individual,14-12-1969,Suresh Agarwal,Indian,Indian,Resident,India,LHKPE8727E,430311920996,XXXX-XXXX-0274,AADHAAR-9830XXXX5101,6395814897,ritu.das751@hotmail.com,"411, Ring Road, Bhubaneswar, Odisha - 533716",Odisha,Bhubaneswar,20.265564,85.777495,Self-Employed - Professional,1540142,30,Family Support,,Medium,N,N,N,N,N,21-05-2021,28-04-2022,,,,,,,,,,
275088538906,Ankit Singh,Individual,Individual,08-07-1986,Yash Kumar,Indian,Indian,Resident,India,AHAPF2393Q,681168638157,XXXX-XXXX-4653,AADHAAR-9203XXXX5331,6694995390,ankit.singh24@yahoo.co.in,"38, Station Road, Agra, Uttar Pradesh - 268941",Uttar Pradesh,Agra,15.565493,82.565779,Retired,1279942,11,Business Income,,Medium,N,N,N,Y,Y,18-04-2021,01-04-2022,,,,,,,,,,
908431075603,National Logistics,Non-Individual,Public Limited,,,Indian,,Resident,India,LFRTH7465P,,,,7419352741,national363@hotmail.com,,Karnataka,Mangaluru,20.863238,78.909276,Real Estate,218674724,,Investment,,Medium,N,N,N,N,N,05-12-2008,14-11-2017,29-03-2005,"Mangaluru, Karnataka",Control through other means,N,"50 Corporate Park, Mangaluru, Karnataka - 471143","Plot 246, Industrial Area, Mangaluru, Karnataka","964, Residential Colony, Mangaluru, Karnataka",U58413JL1990PTC222640,116846229578,Mohit Malhotra
215630681744,Sneha Banerjee,Individual,Individual,14-03-1980,Kiran Nair,Indian,Indian,Resident,India,AEJPB1363B,367927608588,XXXX-XXXX-2767,AADHAAR-5118XXXX7739,7912414331,sneha.banerjee929@gmail.com,"197, Station Road, Thiruvananthapuram, Kerala - 724214",Kerala,Thiruvananthapuram,21.477383,74.699451,Consultant,118137,17,Pension,,Low,N,N,N,Y,Y,11-12-2016,14-09-2018,,,,,,,,,,
213884581598,Royal Group,Non-Individual,Private Limited,,,Indian,,Resident,India,HJIHN7885O,,,,7853519278,royal68@outlook.com,,Punjab,Ludhiana,20.24238,77.106319,Construction,238030011,,Business Revenue,,Low,N,N,N,N,N,27-06-2020,29-06-2022,12-04-2005,"Ludhiana, Punjab",Senior Managing Official,N,"138 Corporate Park, Ludhiana, Punjab - 168311","Plot 453, Industrial Area, Ludhiana, Punjab","349, Residential Colony, Ludhiana, Punjab",U29153MN2020PTC979426,872180064744,Sapna Malhotra
596691153492,Aditi Reddy,Individual,Individual,27-12-1972,Sanjay Rao,Indian,Indian,Resident,India,VKAPP5959N,703138654678,XXXX-XXXX-8120,AADHAAR-3338XXXX4820,6245936877,aditi.reddy73@outlook.com,"388, Ring Road, Thrissur, Kerala - 157124",Kerala,Thrissur,24.089256,78.034684,Lawyer,958327,16,Rental Income,,Medium,N,N,N,N,Y,21-10-2015,18-06-2016,,,,,,,,,,
202258525112,Lata Sen,Individual,Individual,25-08-1982,Tushar Gupta,Indian,Indian,Resident,India,MCJPX6309J,209407906990,XXXX-XXXX-7447,AADHAAR-5489XXXX7759,6342257605,lata.sen434@gmail.com,"457, Park Street, Madurai, Tamil Nadu - 724540",Tamil Nadu,Madurai,23.218283,73.921848,Consultant,268382,27,Family Support,,Low,N,N,N,Y,N,12-11-2018,19-11-2021,,,,,,,,,,
641445673281,Rahul Pillai,Individual,Individual,23-05-1984,Anil Das,Indian,Indian,Resident,India,VSBPF7599Q,711515001252,XXXX-XXXX-1929,AADHAAR-5447XXXX4465,7933350488,rahul.pillai69@rediffmail.com,"358, MG Road, Varanasi, Uttar Pradesh - 947912",Uttar Pradesh,Varanasi,17.841312,81.804985,Student,499669,35,Salary,,Low,N,N,N,Y,N,03-09-2021,24-11-2021,,,,,,,,,,
524689480526,Kiran Kapoor,Individual,Individual,13-04-1982,Amit Chatterjee,Indian,Indian,Resident,India,LQZPI3752X,877863649119,XXXX-XXXX-3768,AADHAAR-4011XXXX0848,7461846509,kiran.kapoor937@yahoo.co.in,"212, Station Road, Nagpur, Maharashtra - 338982",Maharashtra,Nagpur,19.545873,75.847228,Retired,2089553,9,Business Income,,Medium,N,N,N,N,N,07-01-2023,14-11-2023,,,,,,,,,,
419134478351,National Group,Non-Individual,Sole Proprietorship,,,Indian,,Resident,India,MVPGT8437I,,,,7777839917,national388@hotmail.com,,Madhya Pradesh,Bhopal,23.304742,77.422157,Manufacturing,164572481,,Business Revenue,,Medium,N,N,N,N,N,07-06-2018,20-10-2022,05-05-2016,"Bhopal, Madhya Pradesh",Senior Managing Official,N,"84 Corporate Park, Bhopal, Madhya Pradesh - 363750","Plot 109, Industrial Area, Bhopal, Madhya Pradesh","597, Residential Colony, Bhopal, Madhya Pradesh",U46370ND2007PTC519498,397113826964,Vandana Tiwari
873053720876,Star Technologies,Non-Individual,Society,,,Indian,,Resident,India,YOIHR2616C,,,,8546151346,star858@outlook.com,,Punjab,Ludhiana,19.139103,79.465469,Real Estate,263085650,,Trading Profits,,Low,N,N,N,Y,N,31-07-2019,27-02-2024,20-11-2017,"Ludhiana, Punjab",Shareholding > 25%,N,"98 Corporate Park, Ludhiana, Punjab - 932135","Plot 313, Industrial Area, Ludhiana, Punjab","627, Residential Colony, Ludhiana, Punjab",U65867OZ2021PTC519516,131905964623,Jyoti Joshi
332179584378,Arjun Bhat,Individual,Individual,19-01-1999,Rahul Bhat,Indian,Indian,Resident,India,MBLPV7158O,339842214822,XXXX-XXXX-4321,AADHAAR-3012XXXX5322,7748568117,arjun.bhat611@hotmail.com,"422, NH Highway, Jalandhar, Punjab - 891619",Punjab,Jalandhar,16.309299,82.032334,Salaried - Government,2885639,22,Rental Income,,High,N,N,N,Y,N,31-10-2015,18-10-2017,,,,,,,,,,
566539463778,Premier Trading Co,Non-Individual,Trust,,,Indian,,Resident,India,IQPAK8660L,,,,9475117457,premier389@outlook.com,,Uttar Pradesh,Noida,15.608739,81.48689,Trading,161131584,,Investment,,Medium,N,N,N,Y,N,04-06-2023,31-08-2023,01-12-2022,"Noida, Uttar Pradesh",Senior Managing Official,N,"137 Corporate Park, Noida, Uttar Pradesh - 303974","Plot 412, Industrial Area, Noida, Uttar Pradesh","95, Residential Colony, Noida, Uttar Pradesh",U52729KH2009PTC911763,630358201754,Deepak Iyer
459917638285,Geeta Patel,Individual,Individual,03-02-1970,Akash Nair,Indian,Indian,Resident,India,ALPPZ6923P,927558243256,XXXX-XXXX-6593,AADHAAR-5989XXXX0945,9375998763,geeta.patel612@yahoo.co.in,"204, Gandhi Nagar, Kolkata, West Bengal - 624574",West Bengal,Kolkata,22.613597,88.365194,Business Owner,2292637,20,Salary,,Medium,N,N,N,Y,N,17-10-2020,15-08-2024,,,,,,,,,,
119969670188,Ankit Mehta,Individual,Individual,14-05-2005,Gaurav Chatterjee,Indian,Indian,Resident,India,ZNFPQ4401L,937208938730,XXXX-XXXX-9839,AADHAAR-7055XXXX3587,9577370439,ankit.mehta104@yahoo.co.in,"34, Gandhi Nagar, Hyderabad, Telangana - 391292",Telangana,Hyderabad,17.345178,78.511311,Salaried - IT,4276131,1,Salary,,High,N,N,N,N,N,18-03-2019,01-10-2019,,,,,,,,,,
361265695067,Bhavna Sharma,Individual,Individual,17-04-2000,Kiran Tiwari,Indian,Indian,Resident,India,TTTPU3164Q,700678004873,XXXX-XXXX-4716,AADHAAR-3524XXXX2874,7561877703,bhavna.sharma998@yahoo.co.in,"369, Station Road, Dwarka, Delhi - 791465",Delhi,Dwarka,18.895792,81.019368,Self-Employed - Professional,136330,3,Pension,,Low,N,N,N,Y,N,08-08-2018,14-01-2020,,,,,,,,,,
862745794965,Meera Iyer,Individual,Individual,27-12-1987,Tushar Kapoor,Indian,Indian,Resident,India,GUYPV9890F,913934385702,XXXX-XXXX-0583,AADHAAR-4876XXXX0110,9449708266,meera.iyer946@yahoo.co.in,"144, NH Highway, Hyderabad, Telangana - 746150",Telangana,Hyderabad,17.355819,78.463643,Self-Employed - Professional,495132,17,Salary,,Low,N,N,N,N,N,20-04-2022,08-04-2024,,,,,,,,,,
832952545655,Manoj Agarwal,Individual,Individual,14-02-1999,Ankit Mukherjee,Indian,Indian,Resident,India,NOVPF5146L,403690260167,XXXX-XXXX-5133,AADHAAR-6263XXXX5557,6491103614,manoj.agarwal612@hotmail.com,"391, NH Highway, Rourkela, Odisha - 280572",Odisha,Rourkela,19.690352,77.89334,Lawyer,396523,19,Salary,,Low,N,N,N,N,Y,22-11-2017,07-12-2024,,,,,,,,,,
106596386105,Pradeep Singh,Individual,Individual,19-07-2011,Aditya Patel,Indian,Indian,Resident,India,WBYPO0203Z,893582407343,XXXX-XXXX-3873,AADHAAR-8806XXXX0536,6615071053,pradeep.singh643@rediffmail.com,"374, Park Street, Gurugram, Haryana - 824926",Haryana,Gurugram,22.242332,77.874809,Doctor,1760939,0,Investment Returns,,Medium,N,N,Y,Y,N,25-05-2015,20-03-2021,,,,,,,,,,
632755614431,Apex Group,Non-Individual,Partnership,,,Indian,,Resident,India,QWJJD9636I,,,,6075541533,apex105@yahoo.co.in,,Telangana,Nizamabad,15.759751,74.769201,Pharmaceuticals,85119959,,Government Grant,,Medium,N,N,N,N,N,08-09-2022,04-02-2025,18-07-2006,"Nizamabad, Telangana",Senior Managing Official,N,"151 Corporate Park, Nizamabad, Telangana - 330869","Plot 83, Industrial Area, Nizamabad, Telangana","233, Residential Colony, Nizamabad, Telangana",U97454YD2007PTC965455,586473473670,Ravi Mehta
488096107077,Amit Kapoor,Individual,Individual,04-03-1991,Deepak Shah,Indian,Indian,Resident,India,TFRPE2144D,947721013917,XXXX-XXXX-5490,AADHAAR-2922XXXX3426,8904066092,amit.kapoor826@yahoo.co.in,"389, NH Highway, Kochi, Kerala - 373879",Kerala,Kochi,9.981819,76.258246,Student,471846,40,Salary,,Low,N,N,N,N,N,12-09-2022,27-12-2022,,,,,,,,,,
201134522978,Anita Pillai,Individual,Individual,14-12-1974,Nikhil Banerjee,Indian,Indian,Resident,India,MLEPY8048X,557569494509,XXXX-XXXX-9187,AADHAAR-5859XXXX7682,8967078754,anita.pillai209@outlook.com,"333, NH Highway, Kochi, Kerala - 485364",Kerala,Kochi,9.910557,76.293908,Salaried - Government,415956,8,Pension,,Low,N,N,N,Y,N,21-09-2022,16-03-2023,,,,,,,,,,
575099094905,Asha Banerjee,Individual,Individual,20-08-1972,Ankit Gupta,Indian,Indian,Resident,India,TZUPX4246U,949538924884,XXXX-XXXX-5147,AADHAAR-2081XXXX8656,8738874103,asha.banerjee436@rediffmail.com,"112, Gandhi Nagar, Cuttack, Odisha - 930462",Odisha,Cuttack,22.104598,75.054542,Self-Employed - Retail,379909,38,Business Income,,Low,N,N,N,N,N,01-09-2018,03-01-2023,,,,,,,,,,
768327727492,Yash Mukherjee,Individual,Individual,25-05-1963,Rajesh Rao,Indian,Indian,Resident,India,YOUPN1562P,963574540250,XXXX-XXXX-9231,AADHAAR-3253XXXX7021,8577977118,yash.mukherjee72@yahoo.co.in,"498, Station Road, Amritsar, Punjab - 380575",Punjab,Amritsar,22.754329,78.772611,Consultant,1197451,20,Family Support,,Medium,N,N,N,Y,N,20-05-2017,15-08-2021,,,,,,,,,,
958757054866,Shri Imports,Non-Individual,Partnership,,,Indian,,Resident,India,DQIJU1981Q,,,,6816909984,shri263@rediffmail.com,,Bihar,Patna,25.622777,85.120721,Trading,194743223,,Trading Profits,,Low,N,N,N,N,N,20-06-2014,24-05-2015,15-10-1994,"Patna, Bihar",Senior Managing Official,N,"135 Corporate Park, Patna, Bihar - 755359","Plot 369, Industrial Area, Patna, Bihar","536, Residential Colony, Patna, Bihar",U73604ZQ2004PTC469313,346453892721,Geeta Agarwal
700259977809,Pradeep Banerjee,Individual,Individual,27-01-1962,Arjun Pillai,Indian,Indian,Resident,India,RUUPD2689W,251751993177,XXXX-XXXX-4168,AADHAAR-4373XXXX6732,9049065221,pradeep.banerjee108@rediffmail.com,"56, Station Road, Gurugram, Haryana - 466901",Haryana,Gurugram,19.625266,76.58948,Consultant,228368,36,Salary,,Low,N,N,N,Y,N,29-07-2020,04-02-2025,,,,,,,,,,
135981231346,Asha Patel,Individual,Individual,26-01-1978,Sanjay Sharma,Indian,Indian,NRI,Other,AXNPX2564P,821459508941,XXXX-XXXX-6687,AADHAAR-3538XXXX0539,9196503054,asha.patel550@gmail.com,"89, Ring Road, Puri, Odisha - 635537",Odisha,Puri,17.70875,81.041414,Doctor,1736214,15,Rental Income,CA,Medium,N,N,N,N,Y,31-10-2020,02-01-2025,,,,,,,,,,
455602845581,Manoj Malhotra,Individual,Individual,01-11-1997,Tushar Deshmukh,Indian,Indian,Resident,India,BMBPI4113M,552689928489,XXXX-XXXX-0600,AADHAAR-8727XXXX8720,8850608003,manoj.malhotra271@outlook.com,"353, Ring Road, Cuttack, Odisha - 930081",Odisha,Cuttack,21.126586,76.858635,Consultant,438831,24,Investment Returns,,Low,N,N,N,N,N,26-08-2022,08-10-2024,,,,,,,,,,
489411856722,Anil Pillai,Individual,Individual,09-03-1961,Arjun Pillai,Indian,Indian,Resident,India,HREPT2517E,844281474469,XXXX-XXXX-7858,AADHAAR-8547XXXX2890,8268621139,anil.pillai729@yahoo.co.in,"448, MG Road, Warangal, Telangana - 607157",Telangana,Warangal,24.234603,79.320921,Student,1961975,38,Salary,,High,N,N,N,Y,N,02-12-2019,17-10-2020,,,,,,,,,,
605772547244,Anita Mehta,Individual,Individual,08-04-1985,Yash Chauhan,Indian,Indian,Resident,India,LMHPE8010I,245024331541,XXXX-XXXX-8824,AADHAAR-5714XXXX3112,8787339248,anita.mehta44@gmail.com,"72, Gandhi Nagar, Cuttack, Odisha - 146830",Odisha,Cuttack,23.49461,79.785638,Freelancer,332214,13,Business Income,,Low,N,N,N,N,N,25-03-2018,13-03-2022,,,,,,,,,,
